Date,Open,High,Low,Close,Adj Close,Volume,ticker
1999-11-10,65.0,70.3125,64.5,68.25,37.83414840698242,80793700,UPS
1999-11-11,68.75,76.9375,68.75,75.0,41.575992584228516,28309000,UPS
1999-11-12,76.0,76.625,69.25,70.5,39.08143615722656,14768100,UPS
1999-11-15,70.5,70.875,67.3125,69.0,38.249908447265625,8675100,UPS
1999-11-16,67.875,68.0,65.0,66.0,36.58686065673828,6978600,UPS
1999-11-17,65.5625,68.1875,65.125,67.6875,37.522308349609375,5806900,UPS
1999-11-18,67.9375,68.9375,66.125,66.3125,36.760093688964844,4718700,UPS
1999-11-19,66.3125,66.3125,64.25,65.0,36.032527923583984,5091100,UPS
1999-11-22,64.0625,64.25,61.0,63.125,34.99312210083008,4785400,UPS
1999-11-23,63.375,67.0,63.25,66.1875,36.6908073425293,2832200,UPS
1999-11-24,66.0,68.1875,65.9375,67.6875,37.69317626953125,2179400,UPS
1999-11-26,68.4375,69.4375,68.1875,69.125,38.49367141723633,1322500,UPS
1999-11-29,70.0,70.25,67.0,68.125,37.93679428100586,1987000,UPS
1999-11-30,67.375,67.625,66.0625,66.0625,36.78826141357422,1686100,UPS
1999-12-01,66.25,67.375,65.625,65.875,36.683841705322266,1405700,UPS
1999-12-02,66.0,67.0625,65.875,67.0625,37.34512710571289,1391000,UPS
1999-12-03,67.4375,67.6875,66.3125,66.4375,36.997093200683594,1753500,UPS
1999-12-06,66.5,66.5,65.375,66.25,36.892677307128906,1398900,UPS
1999-12-07,65.9375,68.0,65.875,68.0,37.867210388183594,1793100,UPS
1999-12-08,68.0,68.375,66.75,68.375,38.076026916503906,1774000,UPS
1999-12-09,68.375,68.75,66.625,67.5,37.58876419067383,1713600,UPS
1999-12-10,66.375,67.0,65.375,66.125,36.82306671142578,1248600,UPS
1999-12-13,66.375,66.9375,64.875,66.0,36.75343704223633,1417800,UPS
1999-12-14,66.0,66.0,64.75,65.0,36.196590423583984,1886600,UPS
1999-12-15,65.0,65.0625,63.6875,63.75,35.50049591064453,1602800,UPS
1999-12-16,63.75,64.0625,63.25,64.0,35.63970184326172,1364600,UPS
1999-12-17,64.75,67.625,64.6875,66.625,37.101497650146484,1980800,UPS
1999-12-20,67.6875,68.5,66.9375,68.5,38.14563751220703,1501300,UPS
1999-12-21,68.25,69.0,67.5,69.0,38.42407989501953,1265200,UPS
1999-12-22,68.9375,68.9375,66.0625,67.0,37.31032180786133,1264700,UPS
1999-12-23,66.5,67.875,65.625,67.75,37.72796630859375,1180600,UPS
1999-12-27,68.5,69.6875,67.5,69.6875,38.80691909790039,1478800,UPS
1999-12-28,69.5,69.6875,68.0625,69.0,38.42407989501953,1051400,UPS
1999-12-29,69.0,69.375,67.5625,68.0,37.867210388183594,904700,UPS
1999-12-30,69.25,69.5,68.0,68.0,37.867210388183594,926700,UPS
1999-12-31,68.875,69.5,68.375,69.0,38.42407989501953,649300,UPS
2000-01-03,69.6875,69.75,67.0,67.0625,37.34512710571289,1273200,UPS
2000-01-04,67.0,67.0,64.625,64.9375,36.16177749633789,1385800,UPS
2000-01-05,64.875,68.0,64.75,68.0,37.867210388183594,1401700,UPS
2000-01-06,65.875,68.125,65.0,68.0,37.867210388183594,1959100,UPS
2000-01-07,67.625,67.625,65.75,66.375,36.962276458740234,996000,UPS
2000-01-10,66.875,67.4375,66.4375,67.0625,37.34512710571289,1191700,UPS
2000-01-11,67.125,67.4375,65.25,65.25,36.33580017089844,1020000,UPS
2000-01-12,66.125,67.5,65.4375,67.375,37.51915740966797,1097700,UPS
2000-01-13,67.625,68.5,67.375,68.3125,38.041236877441406,1071200,UPS
2000-01-14,68.875,69.25,68.3125,69.0625,38.45886993408203,1160000,UPS
2000-01-18,69.0,69.0,67.375,68.6875,38.25006866455078,980500,UPS
2000-01-19,68.5,68.5625,67.4375,68.25,38.006431579589844,1087300,UPS
2000-01-20,68.125,69.125,68.125,68.875,38.354469299316406,1972000,UPS
2000-01-21,68.875,68.875,66.6875,67.25,37.449546813964844,1270100,UPS
