Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-19 16:00:00-05:00,,,
2023-10-31 06:00:00-04:00,,,
2023-08-01 06:00:00-04:00,,,
2023-05-02 06:00:00-04:00,0.52,,
2023-02-21 01:00:00-05:00,0.63,0.72,0.152
2022-11-02 12:00:00-04:00,0.59,0.62,0.0526
2022-08-03 12:00:00-04:00,0.52,0.54,0.0365
2022-05-04 12:00:00-04:00,0.45,0.49,0.0889
2022-02-23 11:00:00-05:00,0.6,0.68,0.1429
2021-11-03 03:00:00-04:00,0.47,0.57,0.21789999999999998
2021-07-28 12:00:00-04:00,0.42,0.46,0.0849
2021-04-28 12:00:00-04:00,0.35,0.45,0.2968
