Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-19 16:00:00-05:00,,,
2024-02-19 05:00:00-05:00,,,
2023-11-15 05:00:00-05:00,,,
2023-08-15 06:00:00-04:00,,,
2023-05-15 06:00:00-04:00,1.94,,
2023-02-21 11:00:00-05:00,1.85,2.02,0.0895
2022-11-17 11:00:00-05:00,1.99,2.14,0.0759
2022-08-17 12:00:00-04:00,1.79,2.01,0.1261
2022-05-17 12:00:00-04:00,1.68,1.83,0.0925
2022-02-17 11:00:00-05:00,1.55,1.65,0.0625
2021-11-22 11:00:00-05:00,1.64,1.82,0.1077
2021-08-18 12:00:00-04:00,1.44,1.54,0.0687
