Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-29 08:00:00-05:00,,,
2023-10-30 08:00:00-04:00,,,
2023-07-27 08:00:00-04:00,,,
2023-05-03 12:00:00-04:00,3.47,,
2023-05-03 08:00:00-04:00,3.47,,
2023-01-31 02:00:00-05:00,4.35,4.0,-0.08109999999999999
2022-11-01 03:00:00-04:00,5.05,6.46,0.2805
2022-07-29 03:00:00-04:00,5.98,6.77,0.1331
2022-04-29 03:00:00-04:00,1.28,1.32,0.0345
2022-01-28 02:00:00-05:00,1.95,2.94,0.5085000000000001
2021-10-29 03:00:00-04:00,1.95,3.18,0.6291
2021-08-03 03:00:00-04:00,0.6,0.74,0.2354
