Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-31 05:00:00-05:00,,,
2023-10-31 06:00:00-04:00,,,
2023-07-25 06:00:00-04:00,,,
2023-05-02 06:00:00-04:00,1.05,,
2023-02-02 11:00:00-05:00,1.02,1.01,-0.0117
2022-11-02 12:00:00-04:00,1.16,1.17,0.010400000000000001
2022-07-27 12:00:00-04:00,1.08,1.14,0.0526
2022-05-04 12:00:00-04:00,1.04,1.08,0.0405
2022-02-02 11:00:00-05:00,1.04,1.1,0.0567
2021-10-27 12:00:00-04:00,1.05,1.06,0.0124
2021-07-28 12:00:00-04:00,0.96,0.99,0.0291
2021-05-05 12:00:00-04:00,0.94,0.97,0.034100000000000005
