Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-06 05:00:00-05:00,,,
2023-11-06 05:00:00-05:00,,,
2023-08-07 06:00:00-04:00,,,
2023-05-08 06:00:00-04:00,0.9,,
2023-02-09 09:00:00-05:00,0.96,0.83,-0.1354
2023-02-08 11:00:00-05:00,0.96,0.97,0.0125
2022-11-07 11:00:00-05:00,1.32,1.36,0.0334
2022-08-08 12:00:00-04:00,1.44,1.54,0.0672
2022-05-09 12:00:00-04:00,1.35,1.69,0.2482
2022-02-09 11:00:00-05:00,1.03,1.1,0.06280000000000001
2021-11-08 11:00:00-05:00,1.38,1.47,0.0683
2021-08-05 12:00:00-04:00,1.49,1.5,0.004
