Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-17 16:00:00-05:00,,,
2023-10-17 16:00:00-04:00,,,
2023-07-19 06:00:00-04:00,,,
2023-04-19 06:00:00-04:00,1.18,,
2023-01-20 08:00:00-05:00,1.13,1.22,0.0796
2023-01-19 11:00:00-05:00,1.13,1.22,0.0825
2022-10-19 12:00:00-04:00,1.65,1.66,0.0085
2022-07-21 12:00:00-04:00,1.74,1.81,0.0432
2022-04-21 12:00:00-04:00,1.12,1.37,0.22870000000000001
2022-01-20 11:00:00-05:00,1.17,1.26,0.07780000000000001
2021-10-20 12:00:00-04:00,1.58,1.69,0.0717
2021-07-19 12:00:00-04:00,2.19,1.94,-0.1158
