Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-13 16:00:00-05:00,,,
2024-02-13 05:00:00-05:00,,,
2023-10-31 06:00:00-04:00,,,
2023-07-25 06:00:00-04:00,,,
2023-04-25 06:00:00-04:00,2.17,,
2023-02-15 11:00:00-05:00,1.74,1.39,-0.2021
2022-11-02 12:00:00-04:00,1.78,2.3,0.29
2022-07-27 12:00:00-04:00,1.8,2.37,0.31370000000000003
2022-04-27 12:00:00-04:00,1.65,1.62,-0.0188
2022-02-16 11:00:00-05:00,1.41,1.36,-0.0327
2021-11-03 12:00:00-04:00,1.58,1.68,0.0667
2021-07-28 12:00:00-04:00,1.85,0.76,-0.5887
