Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-24 16:00:00-05:00,,,
2024-01-24 05:00:00-05:00,,,
2023-10-23 06:00:00-04:00,,,
2023-07-24 06:00:00-04:00,,,
2023-04-24 06:00:00-04:00,1.98,,
2023-01-26 11:00:00-05:00,2.01,2.18,0.0851
2022-10-25 12:00:00-04:00,1.86,1.93,0.0354
2022-07-26 12:00:00-04:00,1.75,1.98,0.134
2022-04-26 12:00:00-04:00,1.65,1.79,0.08810000000000001
2022-01-27 11:00:00-05:00,1.7,1.81,0.0635
2021-10-26 12:00:00-04:00,1.54,1.62,0.0506
2021-07-27 12:00:00-04:00,1.35,1.49,0.10210000000000001
