Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-19 16:00:00-05:00,,,
2024-02-19 05:00:00-05:00,,,
2023-10-30 06:00:00-04:00,,,
2023-07-31 06:00:00-04:00,,,
2023-05-01 16:00:00-04:00,0.03,,
2023-02-21 11:00:00-05:00,-0.17,-0.7,-3.1176
2022-11-01 12:00:00-04:00,0.14,0.24,0.6552
2022-08-02 12:00:00-04:00,0.17,-0.57,-4.3333
2022-05-03 12:00:00-04:00,-2.21,-3.18,-0.43829999999999997
2022-02-22 11:00:00-05:00,-0.92,-2.03,-1.2041
2021-11-02 12:00:00-04:00,0.19,-1.1,-6.945900000000001
2021-08-03 12:00:00-04:00,-0.18,0.34,2.8785000000000003
