Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-22 08:00:00-05:00,,,
2023-10-23 08:00:00-04:00,,,
2023-07-25 08:00:00-04:00,,,
2023-04-24 08:00:00-04:00,0.34,,
2023-01-24 01:00:00-05:00,0.36,0.39,0.07730000000000001
2022-10-25 02:00:00-04:00,0.41,0.34,-0.1748
2022-07-27 02:00:00-04:00,0.52,0.39,-0.24420000000000003
2022-04-26 02:00:00-04:00,0.62,0.56,-0.1011
2022-01-25 01:00:00-05:00,0.76,0.86,0.1331
2021-10-26 02:00:00-04:00,0.73,0.77,0.0534
2021-07-27 02:00:00-04:00,0.7,0.78,0.10800000000000001
2021-04-27 02:00:00-04:00,0.62,0.68,0.10210000000000001
