Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-26 08:00:00-05:00,,,
2023-11-14 08:00:00-05:00,,,
2023-08-15 08:00:00-04:00,,,
2023-05-17 08:00:00-04:00,1.77,,
2023-05-17 08:00:00-04:00,1.77,,
2023-02-28 01:00:00-05:00,1.4,1.89,0.35100000000000003
2022-11-16 01:00:00-05:00,2.13,1.54,-0.276
2022-08-17 02:00:00-04:00,0.72,0.39,-0.45530000000000004
2022-05-18 02:00:00-04:00,3.07,2.19,-0.28550000000000003
2022-03-01 01:00:00-05:00,2.86,3.19,0.11660000000000001
2021-11-17 01:00:00-05:00,2.83,3.03,0.0703
2021-08-18 02:00:00-04:00,3.49,3.64,0.043
