Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-05 08:00:00-05:00,,,
2023-11-13 08:00:00-05:00,,,
2023-08-07 08:00:00-04:00,,,
2023-05-08 09:00:00-04:00,0.74,,
2023-05-08 08:00:00-04:00,0.74,,
2023-02-06 01:00:00-05:00,1.34,0.85,-0.3638
2022-11-14 01:00:00-05:00,1.73,1.63,-0.0567
2022-08-08 03:00:00-04:00,1.98,1.94,-0.0192
2022-05-09 03:00:00-04:00,1.91,2.29,0.2002
2022-02-07 02:00:00-05:00,1.9,2.87,0.5081
2021-11-15 02:00:00-05:00,2.03,2.3,0.13470000000000001
2021-08-09 03:00:00-04:00,1.62,2.7,0.6646
