Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-13 08:00:00-05:00,,,
2023-10-24 08:00:00-04:00,,,
2023-07-25 08:00:00-04:00,,,
2023-04-25 08:00:00-04:00,0.6,,
2023-02-15 02:00:00-05:00,0.78,0.85,0.0911
2022-10-26 03:00:00-04:00,0.56,0.63,0.127
2022-07-27 03:00:00-04:00,0.68,0.7,0.024900000000000002
2022-04-27 03:00:00-04:00,0.53,0.6,0.1278
2022-02-16 02:00:00-05:00,0.63,0.79,0.256
2021-10-27 03:00:00-04:00,0.58,0.65,0.12460000000000002
2021-08-04 03:00:00-04:00,0.72,0.78,0.0803
2021-04-29 03:00:00-04:00,0.59,0.72,0.2121
