Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2023-02-08 11:00:00-05:00,0.63,1.4,1.2364
2022-11-03 12:00:00-04:00,0.63,1.89,2.0192
2022-08-04 03:00:00-04:00,0.6,0.75,0.2438
2022-05-05 03:00:00-04:00,0.48,0.63,0.3208
2022-02-10 11:00:00-05:00,0.52,1.44,1.7533
2021-11-04 12:00:00-04:00,0.41,0.64,0.5459
2021-08-04 12:00:00-04:00,0.35,0.57,0.6193
2021-05-05 12:00:00-04:00,0.19,0.6,2.1088
2021-02-11 11:00:00-05:00,0.29,1.22,3.1781
2020-11-05 12:00:00-05:00,0.36,-0.41,-2.1294999999999997
2020-08-05 12:00:00-04:00,0.55,0.11,-0.8011
2020-05-06 12:00:00-04:00,0.72,0.7,-0.0305
