Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-19 16:00:00-05:00,,,
2024-02-19 05:00:00-05:00,,,
2023-11-06 05:00:00-05:00,,,
2023-07-31 06:00:00-04:00,,,
2023-05-01 06:00:00-04:00,4.79,,
2023-02-22 09:00:00-05:00,5.22,5.29,0.0134
2023-02-21 11:00:00-05:00,5.22,5.29,0.013999999999999999
2022-11-07 11:00:00-05:00,6.33,6.48,0.0235
2022-08-01 12:00:00-04:00,6.58,7.07,0.0745
2022-05-02 12:00:00-04:00,4.52,5.2,0.1497
2022-02-22 11:00:00-05:00,3.38,3.63,0.0746
2021-11-01 12:00:00-04:00,2.77,2.94,0.0629
