Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2023-11-01 06:00:00-04:00,,,
2023-08-02 06:00:00-04:00,,,
2023-04-25 06:00:00-04:00,4.0,,
2023-02-07 16:00:00-05:00,4.09,4.09,
2023-01-31 11:00:00-05:00,4.1,4.09,-0.0012
2022-11-03 12:00:00-04:00,4.44,4.7,0.0588
2022-08-04 12:00:00-04:00,4.4,4.65,0.0575
2022-04-27 12:00:00-04:00,4.1,4.25,0.0379
2022-02-07 11:00:00-05:00,4.08,4.36,0.0689
2021-11-02 12:00:00-04:00,4.27,4.67,0.0932
2021-08-03 12:00:00-04:00,4.09,4.38,0.0706
2021-04-27 12:00:00-04:00,4.05,3.7,-0.0855
