Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-24 16:00:00-05:00,,,
2024-01-24 05:00:00-05:00,,,
2023-10-25 06:00:00-04:00,,,
2023-07-27 11:00:00-04:00,,,
2023-04-27 08:00:00-04:00,0.15,,
2023-01-27 10:00:00-05:00,0.18,0.24,0.3333
2023-01-26 11:00:00-05:00,0.18,0.24,0.35590000000000005
2022-10-27 12:00:00-04:00,0.37,0.42,0.126
2022-07-28 23:00:00-04:00,0.98,1.06,0.07940000000000001
2022-04-28 23:00:00-04:00,1.19,1.31,0.1008
2022-01-27 22:00:00-05:00,0.48,0.49,0.0187
2021-10-28 23:00:00-04:00,0.57,0.6,0.049
