Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-06 16:00:00-05:00,,,
2024-02-06 05:00:00-05:00,,,
2023-11-06 05:00:00-05:00,,,
2023-08-08 06:00:00-04:00,,,
2023-05-09 06:00:00-04:00,0.95,,
2023-02-08 11:00:00-05:00,0.79,0.99,0.2611
2022-11-08 11:00:00-05:00,0.55,0.3,-0.4536
2022-08-10 12:00:00-04:00,0.96,1.09,0.1319
2022-05-11 12:00:00-04:00,1.19,1.08,-0.0901
2022-02-09 11:00:00-05:00,0.63,1.06,0.6851999999999999
2021-11-10 11:00:00-05:00,0.51,0.37,-0.2731
2021-08-12 12:00:00-04:00,0.55,0.8,0.46520000000000006
