Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-13 16:00:00-05:00,,,
2024-02-13 05:00:00-05:00,,,
2023-11-28 05:00:00-05:00,,,
2023-08-15 06:00:00-04:00,,,
2023-05-16 06:00:00-04:00,2.45,,
2023-02-15 11:00:00-05:00,2.51,2.62,0.045899999999999996
2022-11-30 11:00:00-05:00,1.85,1.91,0.0352
2022-08-17 12:00:00-04:00,1.99,2.1,0.0563
2022-05-18 12:00:00-04:00,2.37,2.5,0.054900000000000004
2022-02-16 11:00:00-05:00,2.37,2.4,0.011000000000000001
2021-12-01 11:00:00-05:00,1.78,1.82,0.020800000000000003
2021-08-18 12:00:00-04:00,1.78,1.81,0.018000000000000002
