Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-16 08:00:00-05:00,,,
2023-10-16 08:00:00-04:00,,,
2023-07-17 08:00:00-04:00,,,
2023-04-17 08:00:00-04:00,0.94,,
2023-01-18 03:00:00-05:00,1.09,1.09,0.0018
2022-10-17 04:00:00-04:00,1.05,1.1,0.04360000000000001
2022-07-18 04:00:00-04:00,0.91,0.97,0.0671
2022-04-18 04:00:00-04:00,0.84,0.77,-0.0844
2022-01-18 03:00:00-05:00,0.88,0.86,-0.024900000000000002
2021-10-15 04:00:00-04:00,0.81,0.84,0.0345
2021-07-16 04:00:00-04:00,0.71,0.7,-0.0182
2021-04-15 04:00:00-04:00,0.82,0.84,0.0207
