Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-07 07:00:00-05:00,,,
2023-11-02 07:00:00-04:00,,,
2023-08-02 08:00:00-04:00,,,
2023-05-08 07:00:00-04:00,1.37,,
2023-02-09 02:00:00-05:00,1.07,1.11,0.0403
2022-11-04 03:00:00-04:00,1.84,1.78,-0.0347
2022-08-04 02:00:00-04:00,1.07,1.14,0.0684
2022-05-09 03:00:00-04:00,1.33,1.3,-0.0196
2022-02-10 02:00:00-05:00,0.96,0.94,-0.0188
2021-11-04 03:00:00-04:00,1.8,1.88,0.047400000000000005
2021-08-05 02:00:00-04:00,1.1,1.15,0.0483
2021-05-10 03:00:00-04:00,1.2,1.26,0.047400000000000005
