Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-15 08:00:00-05:00,,,
2023-11-02 08:00:00-04:00,,,
2023-08-01 08:00:00-04:00,,,
2023-05-03 08:00:00-04:00,0.46,,
2023-02-17 03:00:00-05:00,0.28,0.28,
2022-11-04 04:00:00-04:00,0.42,0.41,-0.028399999999999998
2022-08-03 04:00:00-04:00,0.3,0.3,0.013500000000000002
2022-05-05 04:00:00-04:00,0.39,0.41,0.048600000000000004
2022-02-18 01:00:00-05:00,0.32,0.22,-0.3168
2021-11-04 04:00:00-04:00,0.38,0.36,-0.055099999999999996
2021-08-05 04:00:00-04:00,0.24,0.19,-0.2181
2021-05-06 07:00:00-04:00,0.64,0.28,-0.5604
