Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-15 16:00:00-05:00,,,
2024-01-15 05:00:00-05:00,,,
2023-10-16 06:00:00-04:00,,,
2023-07-18 06:00:00-04:00,,,
2023-04-18 06:00:00-04:00,-0.23,,
2023-01-18 10:00:00-05:00,2.1,2.46,0.1714
2023-01-17 11:00:00-05:00,2.1,2.46,0.1709
2022-10-18 12:00:00-04:00,2.28,2.81,0.2352
2022-07-20 12:00:00-04:00,1.95,1.43,-0.26780000000000004
2022-04-20 12:00:00-04:00,-4.21,-4.24,-0.0059
2022-01-19 11:00:00-05:00,-2.11,-1.6,0.24170000000000003
2021-10-19 12:00:00-04:00,-1.67,-1.02,0.391
