Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-07 07:00:00-05:00,,,
2023-10-24 07:00:00-04:00,,,
2023-07-26 07:00:00-04:00,,,
2023-04-25 07:00:00-04:00,0.63,,
2023-02-09 02:00:00-05:00,0.67,0.65,-0.0342
2022-10-26 03:00:00-04:00,1.06,0.98,-0.0728
2022-07-28 03:00:00-04:00,1.19,1.14,-0.042800000000000005
2022-04-27 03:00:00-04:00,0.85,0.95,0.1216
2022-02-08 02:00:00-05:00,0.69,0.67,-0.0219
2021-10-27 03:00:00-04:00,0.88,0.99,0.125
2021-07-29 03:00:00-04:00,1.04,1.14,0.0993
2021-04-28 03:00:00-04:00,0.67,0.89,0.33630000000000004
