Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-14 08:00:00-05:00,,,
2023-10-18 08:00:00-04:00,,,
2023-07-19 08:00:00-04:00,,,
2023-04-19 08:00:00-04:00,3.31,,
2023-02-16 02:00:00-05:00,1.99,1.82,-0.084
2022-10-20 03:00:00-04:00,4.59,4.78,0.0418
2022-07-21 03:00:00-04:00,7.52,7.63,0.015
2022-04-21 03:00:00-04:00,3.15,4.41,0.4004
2022-02-17 02:00:00-05:00,1.88,2.63,0.40270000000000006
2021-10-21 03:00:00-04:00,3.85,4.51,0.17260000000000003
2021-07-22 03:00:00-04:00,5.48,6.37,0.163
2021-04-22 03:00:00-04:00,1.15,2.42,1.108
