Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-29 08:00:00-05:00,,,
2023-10-26 08:00:00-04:00,,,
2023-07-27 08:00:00-04:00,,,
2023-04-27 10:00:00-04:00,0.45,,
2023-04-27 08:00:00-04:00,0.45,,
2023-01-31 02:00:00-05:00,0.69,0.87,0.2627
2022-10-27 03:00:00-04:00,1.21,1.01,-0.1625
2022-07-28 03:00:00-04:00,1.08,1.24,0.1524
2022-04-28 03:00:00-04:00,0.52,0.76,0.4757
2022-01-27 02:00:00-05:00,0.89,0.78,-0.1226
2021-10-27 03:00:00-04:00,1.46,1.35,-0.0722
2021-07-29 03:00:00-04:00,1.06,1.06,0.0019
