Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-26 05:00:00-05:00,,,
2023-10-30 06:00:00-04:00,,,
2023-08-07 16:00:00-04:00,,,
2023-05-01 16:00:00-04:00,2.12,,
2023-02-28 11:00:00-05:00,1.02,1.08,0.0588
2023-02-27 11:00:00-05:00,1.02,1.08,0.056799999999999996
2022-11-01 12:00:00-04:00,0.96,0.96,0.001
2022-08-08 12:00:00-04:00,0.87,0.92,0.062400000000000004
2022-05-03 12:00:00-04:00,0.89,0.87,-0.021400000000000002
2022-02-28 11:00:00-05:00,0.89,0.85,-0.0406
2021-11-02 12:00:00-04:00,0.82,0.88,0.0719
2021-08-03 12:00:00-04:00,0.75,0.77,0.0294
