Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-23 08:00:00-05:00,,,
2023-10-24 08:00:00-04:00,,,
2023-07-25 08:00:00-04:00,,,
2023-04-25 08:00:00-04:00,1.41,,
2023-01-25 02:00:00-05:00,1.64,1.78,0.08539999999999999
2022-10-26 03:00:00-04:00,1.87,1.89,0.011200000000000002
2022-07-27 03:00:00-04:00,2.14,2.15,0.0042
2022-04-27 03:00:00-04:00,1.13,1.3,0.1484
2022-01-26 02:00:00-05:00,0.72,0.85,0.1773
2021-10-27 03:00:00-04:00,0.23,0.28,0.2121
2021-07-28 03:00:00-04:00,0.18,0.24,0.3043
2021-04-28 03:00:00-04:00,0.35,0.82,1.3768
