Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-16 11:00:00-05:00,,,
2024-01-16 08:00:00-05:00,,,
2023-10-13 11:00:00-04:00,,,
2023-10-13 08:00:00-04:00,,,
2023-07-18 11:00:00-04:00,,,
2023-07-18 08:00:00-04:00,,,
2023-04-14 11:00:00-04:00,3.7,,
2023-04-14 08:00:00-04:00,3.7,,
2023-01-18 01:00:00-05:00,3.95,3.47,-0.12060000000000001
2022-10-14 02:00:00-04:00,3.69,3.78,0.024700000000000003
2022-07-15 02:00:00-04:00,3.12,3.39,0.08689999999999999
2022-04-14 02:00:00-04:00,2.73,3.23,0.18359999999999999
