Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-06 16:00:00-05:00,,,
2024-02-06 05:00:00-05:00,,,
2023-10-31 06:00:00-04:00,,,
2023-08-01 06:00:00-04:00,,,
2023-05-03 06:00:00-04:00,3.67,,
2023-02-08 11:00:00-05:00,3.93,4.04,0.0275
2022-11-02 12:00:00-04:00,4.18,4.24,0.013600000000000001
2022-08-03 12:00:00-04:00,3.82,4.17,0.09050000000000001
2022-05-05 12:00:00-04:00,3.53,3.65,0.0337
2022-02-08 11:00:00-05:00,3.6,3.72,0.0345
2021-11-03 12:00:00-04:00,3.48,3.52,0.011200000000000002
2021-08-04 12:00:00-04:00,2.94,3.15,0.0718
