Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-20 16:00:00-05:00,,,
2024-02-20 05:00:00-05:00,,,
2023-11-01 06:00:00-04:00,,,
2023-07-31 06:00:00-04:00,,,
2023-05-01 06:00:00-04:00,0.73,,
2023-02-23 10:00:00-05:00,1.1,1.16,0.0545
2023-02-22 11:00:00-05:00,1.1,1.16,0.0507
2022-11-03 12:00:00-04:00,1.37,1.42,0.035
2022-08-02 12:00:00-04:00,1.23,1.35,0.1002
2022-05-02 12:00:00-04:00,0.83,1.01,0.2169
2022-02-23 11:00:00-05:00,1.02,0.83,-0.18789999999999998
2021-11-03 02:00:00-04:00,0.79,0.52,-0.3393
