Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-20 16:00:00-05:00,,,
2023-11-14 05:00:00-05:00,,,
2023-08-22 06:00:00-04:00,,,
2023-05-24 19:00:00-04:00,0.91,,
2023-02-22 11:00:00-05:00,0.81,0.88,0.08779999999999999
2022-11-16 11:00:00-05:00,0.69,0.58,-0.1643
2022-08-24 12:00:00-04:00,1.25,0.51,-0.5936
2022-05-25 12:00:00-04:00,1.29,1.36,0.0518
2022-02-16 11:00:00-05:00,1.22,1.32,0.0802
2021-11-17 11:00:00-05:00,1.11,1.17,0.0579
2021-08-18 12:00:00-04:00,1.01,1.04,0.0246
2021-05-26 12:00:00-04:00,0.82,0.92,0.11449999999999999
