Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-07 08:00:00-05:00,,,
2023-10-18 08:00:00-04:00,,,
2023-07-19 08:00:00-04:00,,,
2023-04-19 08:00:00-04:00,1.34,,
2023-02-09 01:00:00-05:00,1.24,1.39,0.1219
2022-10-20 02:00:00-04:00,1.36,1.33,-0.0213
2022-07-21 02:00:00-04:00,1.26,1.32,0.047599999999999996
2022-04-21 02:00:00-04:00,1.49,1.46,-0.021400000000000002
2022-02-10 01:00:00-05:00,1.33,1.35,0.0173
2021-10-19 02:00:00-04:00,1.55,1.58,0.022000000000000002
2021-07-20 02:00:00-04:00,1.55,1.57,0.0123
2021-04-20 02:00:00-04:00,1.4,1.57,0.12300000000000001
