Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-29 16:00:00-05:00,,,
2024-01-29 05:00:00-05:00,,,
2023-10-30 06:00:00-04:00,,,
2023-07-31 06:00:00-04:00,,,
2023-05-01 16:00:00-04:00,0.56,,
2023-01-31 11:00:00-05:00,0.67,0.69,0.0329
2022-11-01 12:00:00-04:00,0.69,0.67,-0.0219
2022-08-02 12:00:00-04:00,1.03,1.05,0.0165
2022-05-03 12:00:00-04:00,0.91,1.13,0.24180000000000001
2022-02-01 11:00:00-05:00,0.76,0.92,0.2137
2021-10-26 12:00:00-04:00,0.67,0.73,0.08960000000000001
2021-07-27 12:00:00-04:00,0.54,0.63,0.1602
