Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-23 08:00:00-05:00,,,
2023-10-25 08:00:00-04:00,,,
2023-07-26 08:00:00-04:00,,,
2023-04-26 08:00:00-04:00,1.02,,
2023-01-25 01:00:00-05:00,1.08,1.07,-0.0111
2022-10-27 02:00:00-04:00,0.93,1.06,0.141
2022-07-28 02:00:00-04:00,0.88,1.0,0.1325
2022-04-28 02:00:00-04:00,0.73,0.88,0.2022
2022-01-27 01:00:00-05:00,0.95,0.94,-0.0147
2021-10-28 02:00:00-04:00,0.78,0.85,0.0954
2021-07-29 02:00:00-04:00,0.65,0.81,0.2404
2021-04-29 02:00:00-04:00,0.47,0.7,0.49570000000000003
