Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-13 16:00:00-05:00,,,
2024-02-13 05:00:00-05:00,,,
2023-10-30 06:00:00-04:00,,,
2023-08-07 06:00:00-04:00,,,
2023-05-01 16:00:00-04:00,1.5,,
2023-02-16 08:00:00-05:00,1.29,1.36,0.0543
2023-02-15 11:00:00-05:00,1.29,1.36,0.0526
2022-11-01 12:00:00-04:00,0.53,0.66,0.24059999999999998
2022-08-08 12:00:00-04:00,1.1,1.19,0.0848
2022-05-03 12:00:00-04:00,1.18,1.3,0.1008
2022-02-16 11:00:00-05:00,1.19,1.58,0.32880000000000004
2021-11-04 12:00:00-04:00,0.88,0.97,0.0985
