Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-11 08:00:00-05:00,,,
2023-10-12 08:00:00-04:00,,,
2023-07-13 08:00:00-04:00,,,
2023-04-14 08:00:00-04:00,6.13,,
2023-04-14 08:00:00-04:00,6.13,,
2023-01-13 00:00:00-05:00,5.17,5.34,0.0333
2022-10-14 01:00:00-04:00,5.42,5.79,0.0679
2022-07-15 01:00:00-04:00,5.2,5.57,0.0714
2022-04-14 01:00:00-04:00,5.38,5.49,0.021
2022-01-19 00:00:00-05:00,4.31,4.48,0.04070000000000001
2021-10-14 01:00:00-04:00,4.41,4.52,0.024900000000000002
2021-07-15 01:00:00-04:00,4.43,4.7,0.06
