Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-05 16:00:00-05:00,,,
2024-02-05 05:00:00-05:00,,,
2023-10-16 06:00:00-04:00,,,
2023-07-17 06:00:00-04:00,,,
2023-04-17 06:00:00-04:00,1.4,,
2023-02-07 11:00:00-05:00,1.98,2.09,0.0534
2022-10-18 12:00:00-04:00,1.68,1.77,0.052300000000000006
2022-07-19 12:00:00-04:00,1.57,1.68,0.0694
2022-04-19 12:00:00-04:00,1.31,1.39,0.06269999999999999
2022-02-08 11:00:00-05:00,1.73,1.95,0.1265
2021-10-19 12:00:00-04:00,1.36,1.65,0.2159
2021-07-20 02:00:00-04:00,1.38,1.46,0.0572
