Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-14 16:00:00-05:00,,,
2023-11-01 06:00:00-04:00,,,
2023-08-02 16:00:00-04:00,,,
2023-05-03 16:00:00-04:00,1.64,,
2023-02-16 11:00:00-05:00,0.8,0.81,0.015
2022-11-03 12:00:00-04:00,1.46,1.63,0.11570000000000001
2022-08-04 12:00:00-04:00,0.59,0.64,0.0922
2022-05-05 16:00:00-04:00,1.48,1.47,-0.008100000000000001
2022-02-17 12:00:00-05:00,0.85,1.0,0.17370000000000002
2021-11-04 13:00:00-04:00,1.47,1.41,-0.0434
2021-08-05 12:00:00-04:00,0.62,0.53,-0.1479
2021-05-06 12:00:00-04:00,1.36,1.44,0.057999999999999996
