Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-31 08:00:00-05:00,,,
2023-10-25 08:00:00-04:00,,,
2023-07-26 08:00:00-04:00,,,
2023-05-01 08:00:00-04:00,1.28,,
2023-02-02 02:00:00-05:00,0.39,0.6,0.5385
2022-10-27 03:00:00-04:00,0.55,0.56,0.023799999999999998
2022-07-28 04:00:00-04:00,0.5,0.53,0.0558
2022-05-03 03:00:00-04:00,1.12,1.2,0.0753
2022-02-03 03:00:00-05:00,0.44,0.47,0.06820000000000001
2021-10-28 04:00:00-04:00,0.54,0.54,0.0075
2021-07-29 04:00:00-04:00,0.46,0.62,0.342
2021-04-29 04:00:00-04:00,1.14,1.21,0.06230000000000001
