Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-26 16:00:00-05:00,,,
2024-02-26 05:00:00-05:00,,,
2023-07-24 06:00:00-04:00,,,
2023-06-28 08:00:00-04:00,2.2,,
2023-04-24 06:00:00-04:00,2.2,,
2023-02-28 09:00:00-05:00,2.96,3.02,0.0203
2023-02-27 11:00:00-05:00,2.96,3.02,0.0206
2022-10-25 12:00:00-04:00,2.43,2.54,0.0453
2022-07-25 12:00:00-04:00,2.35,2.2,-0.0638
2022-04-25 12:00:00-04:00,2.46,2.15,-0.12490000000000001
2022-02-24 11:00:00-05:00,2.87,2.95,0.0282
2021-10-25 12:00:00-04:00,2.75,2.67,-0.028399999999999998
