Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2023-05-25 08:00:00-04:00,1.56,,
2023-05-25 08:00:00-04:00,1.56,,
2023-02-21 01:00:00-05:00,1.27,1.3,0.0269
2022-11-22 01:00:00-05:00,1.28,1.3,0.018000000000000002
2022-08-23 02:00:00-04:00,1.12,1.13,0.008
2022-05-26 02:00:00-04:00,1.56,1.52,-0.0281
2022-02-22 01:00:00-05:00,1.36,1.37,0.0044
2021-11-23 01:00:00-05:00,1.29,1.32,0.0233
2021-08-24 02:00:00-04:00,1.32,1.41,0.0666
2021-05-27 02:00:00-04:00,1.42,1.5,0.0534
2021-02-23 01:00:00-05:00,1.15,1.29,0.1198
2020-11-24 01:00:00-05:00,0.8,1.02,0.27340000000000003
