Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-22 08:00:00-05:00,,,
2023-10-23 11:00:00-04:00,,,
2023-07-24 08:00:00-04:00,,,
2023-04-24 08:00:00-04:00,1.79,,
2023-01-24 03:00:00-05:00,1.47,1.76,0.1957
2022-10-25 04:00:00-04:00,1.32,1.47,0.1142
2022-07-26 04:00:00-04:00,1.21,1.38,0.1396
2022-04-26 04:00:00-04:00,1.03,1.15,0.1168
2022-01-25 03:00:00-05:00,0.88,0.98,0.1149
2021-10-26 04:00:00-04:00,0.8,0.72,-0.1
2021-07-27 04:00:00-04:00,0.93,0.94,0.0118
2021-04-27 04:00:00-04:00,0.85,0.9,0.0601
