Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-22 16:00:00-05:00,,,
2023-10-23 06:00:00-04:00,,,
2023-07-24 06:00:00-04:00,,,
2023-04-24 06:00:00-04:00,0.82,,
2023-01-24 08:00:00-05:00,0.46,0.5,0.087
2023-01-23 12:00:00-05:00,0.46,0.5,0.0917
2022-10-24 13:00:00-04:00,0.61,0.5,-0.1749
2022-07-25 13:00:00-04:00,0.49,0.51,0.0429
2022-04-25 13:00:00-04:00,0.76,0.78,0.033100000000000004
2022-01-24 12:00:00-05:00,0.39,0.42,0.0853
2021-10-25 13:00:00-04:00,0.53,0.58,0.0985
2021-07-26 13:00:00-04:00,0.4,0.49,0.2159
