Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-14 08:00:00-05:00,,,
2023-10-25 08:00:00-04:00,,,
2023-07-26 08:00:00-04:00,,,
2023-04-26 08:00:00-04:00,1.65,,
2023-02-16 01:00:00-05:00,1.38,1.77,0.2863
2022-10-27 02:00:00-04:00,2.12,2.03,-0.0425
2022-07-28 02:00:00-04:00,2.21,2.47,0.1161
2022-04-28 03:00:00-04:00,2.12,2.3,0.0834
2022-02-17 01:00:00-05:00,1.92,2.04,0.0653
2021-10-28 02:00:00-04:00,1.8,2.06,0.1464
2021-07-29 02:00:00-04:00,1.74,2.46,0.41380000000000006
2021-04-29 02:00:00-04:00,1.43,2.05,0.4316
