Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-03-06 08:00:00-05:00,,,
2023-12-05 08:00:00-05:00,,,
2023-08-30 08:00:00-04:00,,,
2023-06-06 08:00:00-04:00,0.65,,
2023-03-08 02:00:00-05:00,0.74,0.8,0.0855
2022-12-07 02:00:00-05:00,0.88,1.02,0.16440000000000002
2022-09-01 03:00:00-04:00,0.56,0.56,
2022-06-08 03:00:00-04:00,0.61,0.7,0.1401
2022-03-09 02:00:00-05:00,0.69,0.69,0.0015
2021-12-08 02:00:00-05:00,0.81,0.89,0.0974
2021-09-01 03:00:00-04:00,0.48,0.55,0.1555
2021-06-09 03:00:00-04:00,0.66,0.57,-0.13240000000000002
