Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-22 06:00:00-05:00,,,
2023-10-23 06:00:00-04:00,,,
2023-07-17 08:00:00-04:00,,,
2023-04-17 08:00:00-04:00,1.6,,
2023-01-23 01:00:00-05:00,1.11,1.26,0.1351
2022-10-25 02:00:00-04:00,1.38,1.47,0.0675
2022-07-18 02:00:00-04:00,1.43,1.6,0.122
2022-04-18 02:00:00-04:00,1.54,1.77,0.15080000000000002
2022-01-28 01:00:00-05:00,1.49,1.48,-0.0034000000000000002
2021-10-19 02:00:00-04:00,1.51,2.0,0.3236
2021-07-20 02:00:00-04:00,1.43,2.12,0.47840000000000005
2021-04-27 02:00:00-04:00,1.38,1.73,0.2527
