Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-23 16:00:00-05:00,,,
2024-01-23 05:00:00-05:00,,,
2023-10-17 06:00:00-04:00,,,
2023-07-18 06:00:00-04:00,,,
2023-04-18 06:00:00-04:00,0.91,,
2023-01-26 10:00:00-05:00,0.98,0.95,-0.030600000000000002
2023-01-25 11:00:00-05:00,0.98,0.95,-0.026600000000000002
2022-10-19 12:00:00-04:00,0.97,0.97,0.001
2022-07-20 12:00:00-04:00,0.96,0.97,0.0125
2022-04-20 12:00:00-04:00,0.95,0.97,0.0265
2022-01-26 11:00:00-05:00,0.78,0.81,0.0452
2021-10-20 12:00:00-04:00,0.76,0.81,0.0616
