Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-16 17:00:00-05:00,,,
2024-01-16 05:00:00-05:00,,,
2023-10-23 06:00:00-04:00,,,
2023-07-18 16:00:00-04:00,,,
2023-04-25 06:00:00-04:00,3.99,,
2023-01-19 08:00:00-05:00,3.66,3.77,0.0301
2023-01-18 11:00:00-05:00,3.66,3.77,0.031200000000000002
2022-10-24 12:00:00-04:00,3.72,3.54,-0.0492
2022-07-20 13:00:00-04:00,3.79,3.96,0.046200000000000005
2022-04-27 12:00:00-04:00,3.62,4.22,0.16670000000000001
2022-01-19 11:00:00-05:00,3.68,3.64,-0.011899999999999999
2021-10-20 12:00:00-04:00,3.53,3.54,0.0028000000000000004
