Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-29 16:00:00-05:00,,,
2023-11-16 16:00:00-05:00,,,
2023-10-29 16:00:00-04:00,,,
2023-08-17 16:00:00-04:00,,,
2023-07-30 16:00:00-04:00,1.84,,
2023-05-18 16:00:00-04:00,1.84,,
2023-04-30 16:00:00-04:00,1.93,,
2023-02-16 11:00:00-05:00,1.93,2.03,0.050199999999999995
2022-11-17 11:00:00-05:00,1.73,2.03,0.1748
2022-08-18 12:00:00-04:00,1.79,1.94,0.08140000000000001
2022-05-19 12:00:00-04:00,1.9,1.85,-0.0268
2022-02-16 11:00:00-05:00,1.86,1.89,0.0189
