Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-23 16:00:00-05:00,,,
2023-10-17 06:00:00-04:00,,,
2023-07-18 16:00:00-04:00,,,
2023-04-18 06:00:00-04:00,3.42,,
2023-01-26 10:00:00-05:00,3.79,4.37,0.153
2023-01-25 11:00:00-05:00,3.8,4.37,0.1515
2022-10-19 12:00:00-04:00,5.09,5.46,0.0721
2022-07-20 12:00:00-04:00,6.05,6.73,0.1126
2022-04-20 12:00:00-04:00,5.66,6.02,0.0634
2022-01-24 11:00:00-05:00,5.72,5.78,0.01
2021-10-18 12:00:00-04:00,4.77,4.96,0.04070000000000001
2021-07-19 12:00:00-04:00,3.43,3.4,-0.0073
