Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-26 16:00:00-05:00,,,
2024-02-26 05:00:00-05:00,,,
2023-10-25 06:00:00-04:00,,,
2023-07-26 06:00:00-04:00,,,
2023-04-26 06:00:00-04:00,1.01,,
2023-02-28 11:00:00-05:00,-0.16,-0.07,0.5513
2022-10-27 12:00:00-04:00,-0.27,-0.46,-0.6912
2022-07-28 12:00:00-04:00,-0.09,0.52,7.0465
2022-04-28 12:00:00-04:00,-0.42,-0.41,0.023799999999999998
2022-03-01 11:00:00-05:00,1.06,1.23,0.1582
2021-11-04 12:00:00-04:00,0.59,0.42,-0.28690000000000004
2021-07-29 12:00:00-04:00,0.54,0.77,0.4339
