Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-29 08:00:00-05:00,,,
2023-11-20 08:00:00-05:00,,,
2023-08-28 08:00:00-04:00,,,
2023-05-22 09:00:00-04:00,1.15,,
2023-03-02 02:00:00-05:00,2.11,2.61,0.2393
2022-11-22 02:00:00-05:00,1.03,1.38,0.3372
2022-08-30 03:00:00-04:00,1.27,1.54,0.2136
2022-05-24 03:00:00-04:00,1.61,1.57,-0.0236
2022-03-03 02:00:00-05:00,2.73,2.73,0.0015
2021-11-23 02:00:00-05:00,1.91,2.08,0.08960000000000001
2021-08-24 03:00:00-04:00,1.85,2.98,0.6073
2021-05-27 03:00:00-04:00,1.39,2.23,0.6043000000000001
