Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-29 08:00:00-05:00,,,
2023-10-30 08:00:00-04:00,,,
2023-07-26 08:00:00-04:00,,,
2023-05-02 10:00:00-04:00,0.99,,
2023-05-02 08:00:00-04:00,0.99,,
2023-01-31 01:00:00-05:00,1.05,1.14,0.08779999999999999
2022-11-01 02:00:00-04:00,1.39,1.78,0.2833
2022-07-28 02:00:00-04:00,1.78,2.04,0.1448
2022-05-03 01:00:00-04:00,1.47,1.62,0.09910000000000001
2022-02-08 01:00:00-05:00,0.87,1.08,0.24710000000000001
2021-11-02 02:00:00-04:00,1.09,1.34,0.2339
2021-07-28 02:00:00-04:00,0.97,1.07,0.102
