Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-20 16:00:00-05:00,,,
2023-10-31 06:00:00-04:00,,,
2023-08-01 06:00:00-04:00,,,
2023-05-02 06:00:00-04:00,1.61,,
2023-02-23 08:00:00-05:00,2.8,3.09,0.1036
2023-02-22 11:00:00-05:00,2.8,3.09,0.1052
2022-11-02 12:00:00-04:00,1.63,1.77,0.0852
2022-08-03 12:00:00-04:00,1.6,1.77,0.10490000000000001
2022-05-04 12:00:00-04:00,1.14,1.36,0.19190000000000002
2022-02-23 11:00:00-05:00,2.71,2.81,0.0373
2021-11-03 13:00:00-04:00,1.34,1.59,0.1839
2021-08-04 12:00:00-04:00,1.56,1.85,0.18359999999999999
