Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-29 08:00:00-05:00,,,
2023-10-30 08:00:00-04:00,,,
2023-08-07 08:00:00-04:00,,,
2023-05-08 08:00:00-04:00,0.92,,
2023-01-31 03:00:00-05:00,0.84,0.8,-0.051
2022-11-01 04:00:00-04:00,1.0,0.97,-0.025099999999999997
2022-08-09 04:00:00-04:00,1.11,1.15,0.0342
2022-05-10 04:00:00-04:00,0.55,0.71,0.2862
2022-02-08 03:00:00-05:00,0.71,0.57,-0.2006
2021-11-09 03:00:00-05:00,0.86,0.83,-0.0394
2021-08-10 04:00:00-04:00,0.6,0.71,0.1794
2021-05-04 04:00:00-04:00,0.2,0.22,0.12240000000000001
