Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-21 08:00:00-05:00,,,
2023-10-18 08:00:00-04:00,,,
2023-07-25 08:00:00-04:00,,,
2023-04-19 08:00:00-04:00,2.03,,
2023-02-23 01:00:00-05:00,1.89,2.05,0.08470000000000001
2022-10-20 02:00:00-04:00,2.05,2.23,0.0889
2022-07-27 02:00:00-04:00,2.03,2.2,0.0827
2022-04-21 04:00:00-04:00,1.68,1.86,0.1104
2022-02-17 03:00:00-05:00,1.6,1.79,0.1187
2021-10-21 04:00:00-04:00,1.64,1.88,0.1484
2021-07-22 04:00:00-04:00,1.54,1.74,0.1291
2021-04-22 04:00:00-04:00,1.15,1.5,0.31
