Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-06 08:00:00-05:00,,,
2023-10-30 08:00:00-04:00,,,
2023-08-08 08:00:00-04:00,,,
2023-05-08 08:00:00-04:00,0.91,,
2023-02-08 03:00:00-05:00,0.48,0.48,-0.0083
2022-11-01 04:00:00-04:00,1.14,1.21,0.058600000000000006
2022-08-10 04:00:00-04:00,0.75,0.74,-0.018600000000000002
2022-05-10 04:00:00-04:00,0.88,0.81,-0.07740000000000001
2022-02-09 03:00:00-05:00,0.03,0.13,2.9394
2021-11-03 12:00:00-04:00,1.03,1.11,0.0745
2021-08-04 12:00:00-04:00,0.58,0.65,0.1207
2021-05-05 12:00:00-04:00,0.58,0.88,0.5094
