Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-12 16:00:00-05:00,,,
2024-02-12 05:00:00-05:00,,,
2023-10-30 06:00:00-04:00,,,
2023-07-31 06:00:00-04:00,,,
2023-05-01 06:00:00-04:00,1.34,,
2023-02-13 11:00:00-05:00,1.21,1.41,0.1634
2022-10-31 12:00:00-04:00,1.04,1.25,0.1985
2022-08-01 12:00:00-04:00,0.91,1.08,0.18420000000000003
2022-05-02 12:00:00-04:00,0.81,0.84,0.0383
2022-02-14 11:00:00-05:00,0.73,0.82,0.1202
2021-11-01 12:00:00-04:00,0.68,0.74,0.085
2021-08-02 12:00:00-04:00,0.64,0.68,0.0692
