Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-12 08:00:00-05:00,,,
2023-10-23 08:00:00-04:00,,,
2023-07-24 08:00:00-04:00,,,
2023-04-24 08:00:00-04:00,0.65,,
2023-04-24 08:00:00-04:00,0.65,,
2023-02-14 01:00:00-05:00,0.45,0.45,0.0045000000000000005
2022-10-25 03:00:00-04:00,0.64,0.69,0.08320000000000001
2022-07-26 02:00:00-04:00,0.67,0.7,0.0463
2022-04-25 02:00:00-04:00,0.58,0.64,0.1034
2022-02-10 01:00:00-05:00,0.41,0.45,0.0949
2021-10-27 02:00:00-04:00,0.58,0.65,0.12460000000000002
2021-07-21 02:00:00-04:00,0.56,0.68,0.2078
