Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-02-07 08:00:00-05:00,,,
2023-10-25 08:00:00-04:00,,,
2023-08-01 08:00:00-04:00,,,
2023-05-04 09:00:00-04:00,1.09,,
2023-05-04 08:00:00-04:00,1.09,,
2023-02-09 01:00:00-05:00,1.08,1.26,0.171
2022-10-27 02:00:00-04:00,1.04,1.24,0.1935
2022-08-03 02:00:00-04:00,0.85,1.05,0.2295
2022-05-04 02:00:00-04:00,0.87,1.05,0.20829999999999999
2022-02-15 01:00:00-05:00,0.75,1.06,0.419
2021-11-03 02:00:00-04:00,0.72,0.8,0.1127
2021-08-04 02:00:00-04:00,0.81,1.08,0.3268
