Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-22 08:00:00-05:00,,,
2023-10-17 08:00:00-04:00,,,
2023-07-19 08:00:00-04:00,,,
2023-04-19 09:00:00-04:00,3.67,,
2023-04-19 08:00:00-04:00,3.67,,
2023-01-24 01:00:00-05:00,3.4,3.4,
2022-10-19 02:00:00-04:00,1.56,2.2,0.40750000000000003
2022-07-21 02:00:00-04:00,1.97,2.57,0.30460000000000004
2022-04-19 02:00:00-04:00,3.61,4.22,0.1706
2022-01-20 02:00:00-05:00,3.86,5.2,0.3468
2021-10-19 02:00:00-04:00,1.67,2.6,0.5578000000000001
2021-07-20 02:00:00-04:00,2.39,3.45,0.4459
