Earnings Date,EPS Estimate,Reported EPS,Surprise(%)
2024-01-22 08:00:00-05:00,,,
2023-10-23 08:00:00-04:00,,,
2023-07-24 08:00:00-04:00,,,
2023-04-24 08:00:00-04:00,1.13,,
2023-01-24 01:00:00-05:00,1.24,1.27,0.0234
2022-10-25 02:00:00-04:00,1.14,1.21,0.0633
2022-07-26 02:00:00-04:00,1.12,1.16,0.0339
2022-04-26 03:00:00-04:00,1.01,1.15,0.133
2022-01-25 01:00:00-05:00,1.02,1.08,0.0547
2021-10-26 02:00:00-04:00,1.08,1.26,0.1624
2021-07-27 02:00:00-04:00,0.93,1.03,0.1075
2021-04-27 02:00:00-04:00,0.87,0.9,0.0381
